0.4454920291900635,0,record/0.png
0.6810519695281982,1,record/1.png
1.0388264656066895,2,record/2.png
1.2903790473937988,3,record/3.png
1.423952579498291,4,record/4.png
1.5534429550170898,5,record/5.png
1.6840648651123047,6,record/6.png
1.8215367794036865,7,record/7.png
1.9519896507263184,8,record/8.png
2.1226730346679688,9,record/9.png
2.2908971309661865,10,record/10.png
2.4212281703948975,11,record/11.png
2.5549421310424805,12,record/12.png
2.6869232654571533,13,record/13.png
2.8212573528289795,14,record/14.png
2.9518890380859375,15,record/15.png
3.105353832244873,16,record/16.png
3.2932724952697754,17,record/17.png
3.4246881008148193,18,record/18.png
3.69114351272583,19,record/19.png
3.819425582885742,20,record/20.png
3.9540679454803467,21,record/21.png
4.098066806793213,22,record/22.png
4.260220050811768,23,record/23.png
4.38750696182251,24,record/24.png
4.520051956176758,25,record/25.png
4.654338836669922,26,record/26.png
4.787155389785767,27,record/27.png
4.916974067687988,28,record/28.png
5.077591419219971,29,record/29.png
5.248974323272705,30,record/30.png
5.385294437408447,31,record/31.png
5.518087148666382,32,record/32.png
5.652139186859131,33,record/33.png
5.787957668304443,34,record/34.png
5.921484708786011,35,record/35.png
6.080723524093628,36,record/36.png
6.2480573654174805,37,record/37.png
6.411397218704224,38,record/38.png
6.549340009689331,39,record/39.png
6.68109655380249,40,record/40.png
6.817975282669067,41,record/41.png
6.95078182220459,42,record/42.png
7.088134527206421,43,record/43.png
7.2537009716033936,44,record/44.png
7.416632890701294,45,record/45.png
7.553432941436768,46,record/46.png
7.688743352890015,47,record/47.png
7.8222551345825195,48,record/48.png
7.950503587722778,49,record/49.png
8.086588859558105,50,record/50.png
8.247187376022339,51,record/51.png
8.414443254470825,52,record/52.png
8.538949966430664,53,record/53.png
8.684276103973389,54,record/54.png
8.917485475540161,55,record/55.png
9.047613620758057,56,record/56.png
9.183812618255615,57,record/57.png
9.344350814819336,58,record/58.png
9.483648538589478,59,record/59.png
9.613228559494019,60,record/60.png
